POPGROUP.id,POPGROUP.display-label,GEO.id,GEO.id2,GEO.display-label,VD02,VD03,VD04,VD05
1,Total population,0500000US20197,20197,"Wabaunsee County, Kansas",22413,27528,17734,9794
1,Total population,0500000US20199,20199,"Wallace County, Kansas",18413,22110,10815,11295
1,Total population,0500000US20201,20201,"Washington County, Kansas",16572,21698,12001,9697
1,Total population,0500000US20203,20203,"Wichita County, Kansas",19646,24583,11369,13214
1,Total population,0500000US20205,20205,"Wilson County, Kansas",17942,22600,14027,8573
1,Total population,0500000US20207,20207,"Woodson County, Kansas",16150,20375,12529,7846
1,Total population,0500000US20209,20209,"Wyandotte County, Kansas",21282,25642,18022,7620
1,Total population,0500000US21001,21001,"Adair County, Kentucky",15277,18907,12176,6731
1,Total population,0500000US21003,21003,"Allen County, Kentucky",21115,24141,17096,7045
1,Total population,0500000US21005,21005,"Anderson County, Kentucky",25025,30494,19520,10974
1,Total population,0500000US21007,21007,"Ballard County, Kentucky",20489,29112,13484,15628
1,Total population,0500000US21009,21009,"Barren County, Kentucky",20070,24639,15423,9216
1,Total population,0500000US21011,21011,"Bath County, Kentucky",19089,22029,16257,5772
1,Total population,0500000US21013,21013,"Bell County, Kentucky",16535,20058,12986,7072
1,Total population,0500000US21015,21015,"Boone County, Kentucky",27108,36382,20259,16123
1,Total population,0500000US21017,21017,"Bourbon County, Kentucky",21217,25051,17831,7220
1,Total population,0500000US21019,21019,"Boyd County, Kentucky",20505,26716,14566,12150
1,Total population,0500000US21021,21021,"Boyle County, Kentucky",19879,23535,15730,7805
1,Total population,0500000US21023,21023,"Bracken County, Kentucky",20702,26129,14839,11290
1,Total population,0500000US21025,21025,"Breathitt County, Kentucky",15496,19451,12026,7425
1,Total population,0500000US21027,21027,"Breckinridge County, Kentucky",19069,25441,12843,12598
1,Total population,0500000US21029,21029,"Bullitt County, Kentucky",24151,31019,17402,13617
1,Total population,0500000US21031,21031,"Butler County, Kentucky",17775,21581,14150,7431
1,Total population,0500000US21033,21033,"Caldwell County, Kentucky",18605,25805,13634,12171
1,Total population,0500000US21035,21035,"Calloway County, Kentucky",15541,20250,11508,8742
1,Total population,0500000US21037,21037,"Campbell County, Kentucky",24857,31290,19600,11690
1,Total population,0500000US21039,21039,"Carlisle County, Kentucky",17667,24910,13500,11410
1,Total population,0500000US21041,21041,"Carroll County, Kentucky",20104,28518,13795,14723
1,Total population,0500000US21043,21043,"Carter County, Kentucky",17119,21872,11965,9907
1,Total population,0500000US21045,21045,"Casey County, Kentucky",16422,18811,14204,4607
1,Total population,0500000US21047,21047,"Christian County, Kentucky",18875,21739,14397,7342
1,Total population,0500000US21049,21049,"Clark County, Kentucky",22167,29636,16752,12884
1,Total population,0500000US21051,21051,"Clay County, Kentucky",15287,17268,13298,3970
1,Total population,0500000US21053,21053,"Clinton County, Kentucky",14604,16875,12202,4673
1,Total population,0500000US21055,21055,"Crittenden County, Kentucky",20679,26835,13128,13707
1,Total population,0500000US21057,21057,"Cumberland County, Kentucky",15074,16795,13558,3237
1,Total population,0500000US21059,21059,"Daviess County, Kentucky",20904,28295,15800,12495
1,Total population,0500000US21061,21061,"Edmonson County, Kentucky",16084,22156,11519,10637
1,Total population,0500000US21063,21063,"Elliott County, Kentucky",16334,19938,12725,7213
1,Total population,0500000US21065,21065,"Estill County, Kentucky",17124,22452,13594,8858
1,Total population,0500000US21067,21067,"Fayette County, Kentucky",22120,26313,18855,7458
1,Total population,0500000US21069,21069,"Fleming County, Kentucky",18308,21543,15556,5987
1,Total population,0500000US21071,21071,"Floyd County, Kentucky",18263,23353,12851,10502
1,Total population,0500000US21073,21073,"Franklin County, Kentucky",23540,27031,20293,6738
1,Total population,0500000US21075,21075,"Fulton County, Kentucky",17296,22510,12122,10388
1,Total population,0500000US21077,21077,"Gallatin County, Kentucky",21507,27675,17129,10546
1,Total population,0500000US21079,21079,"Garrard County, Kentucky",20016,24391,16313,8078
1,Total population,0500000US21081,21081,"Grant County, Kentucky",22598,27850,17323,10527
1,Total population,0500000US21083,21083,"Graves County, Kentucky",18561,26001,12942,13059
1,Total population,0500000US21085,21085,"Grayson County, Kentucky",18015,22439,13320,9119
1,Total population,0500000US21087,21087,"Green County, Kentucky",16451,21102,12118,8984
1,Total population,0500000US21089,21089,"Greenup County, Kentucky",20392,28718,14076,14642
1,Total population,0500000US21091,21091,"Hancock County, Kentucky",22228,30125,14763,15362
1,Total population,0500000US21093,21093,"Hardin County, Kentucky",21117,26247,15771,10476
1,Total population,0500000US21095,21095,"Harlan County, Kentucky",15879,21407,11920,9487
1,Total population,0500000US21097,21097,"Harrison County, Kentucky",21311,26162,16145,10017
1,Total population,0500000US21099,21099,"Hart County, Kentucky",17646,21942,14193,7749
1,Total population,0500000US21101,21101,"Henderson County, Kentucky",21721,28442,16614,11828
1,Total population,0500000US21103,21103,"Henry County, Kentucky",21237,26709,16382,10327
1,Total population,0500000US21105,21105,"Hickman County, Kentucky",19164,26008,13799,12209
1,Total population,0500000US21107,21107,"Hopkins County, Kentucky",19192,25779,14213,11566
1,Total population,0500000US21109,21109,"Jackson County, Kentucky",14947,19554,11962,7592
1,Total population,0500000US21111,21111,"Jefferson County, Kentucky",23504,29488,19558,9930
1,Total population,0500000US21113,21113,"Jessamine County, Kentucky",20616,25638,16053,9585
1,Total population,0500000US21115,21115,"Johnson County, Kentucky",18765,25125,13201,11924
1,Total population,0500000US21117,21117,"Kenton County, Kentucky",25526,31412,20227,11185
1,Total population,0500000US21119,21119,"Knott County, Kentucky",18336,23226,12639,10587
1,Total population,0500000US21121,21121,"Knox County, Kentucky",15217,20054,11489,8565
1,Total population,0500000US21123,21123,"Larue County, Kentucky",19635,25907,15214,10693
1,Total population,0500000US21125,21125,"Laurel County, Kentucky",17637,22623,12896,9727
1,Total population,0500000US21127,21127,"Lawrence County, Kentucky",17192,23121,11792,11329
1,Total population,0500000US21129,21129,"Lee County, Kentucky",15419,17298,13283,4015
1,Total population,0500000US21131,21131,"Leslie County, Kentucky",16231,22215,11485,10730
1,Total population,0500000US21133,21133,"Letcher County, Kentucky",16727,23316,11809,11507
1,Total population,0500000US21135,21135,"Lewis County, Kentucky",15904,19329,12225,7104
1,Total population,0500000US21137,21137,"Lincoln County, Kentucky",18246,21548,14745,6803
1,Total population,0500000US21139,21139,"Livingston County, Kentucky",19916,28830,14202,14628
1,Total population,0500000US21141,21141,"Logan County, Kentucky",20324,26020,15115,10905
1,Total population,0500000US21143,21143,"Lyon County, Kentucky",21618,29079,15162,13917
1,Total population,0500000US21145,21145,"McCracken County, Kentucky",21018,29705,15050,14655
1,Total population,0500000US21147,21147,"McCreary County, Kentucky",13967,17610,11091,6519
1,Total population,0500000US21149,21149,"McLean County, Kentucky",18834,25124,14481,10643
1,Total population,0500000US21151,21151,"Madison County, Kentucky",17381,23359,12374,10985
1,Total population,0500000US21153,21153,"Magoffin County, Kentucky",18131,24989,11245,13744
1,Total population,0500000US21155,21155,"Marion County, Kentucky",18229,23694,14610,9084
1,Total population,0500000US21157,21157,"Marshall County, Kentucky",21603,29941,15459,14482
1,Total population,0500000US21159,21159,"Martin County, Kentucky",16165,22869,10867,12002
1,Total population,0500000US21161,21161,"Mason County, Kentucky",19506,23740,15669,8071
1,Total population,0500000US21163,21163,"Meade County, Kentucky",21664,27179,15184,11995
1,Total population,0500000US21165,21165,"Menifee County, Kentucky",16510,20655,13407,7248
1,Total population,0500000US21167,21167,"Mercer County, Kentucky",21093,26659,16759,9900
1,Total population,0500000US21169,21169,"Metcalfe County, Kentucky",15456,17949,12871,5078
1,Total population,0500000US21171,21171,"Monroe County, Kentucky",15445,18018,12053,5965
1,Total population,0500000US21173,21173,"Montgomery County, Kentucky",20220,25883,15162,10721
1,Total population,0500000US21175,21175,"Morgan County, Kentucky",15876,19151,12146,7005
1,Total population,0500000US21177,21177,"Muhlenberg County, Kentucky",18478,24462,12855,11607
1,Total population,0500000US21179,21179,"Nelson County, Kentucky",21725,28154,16404,11750
1,Total population,0500000US21181,21181,"Nicholas County, Kentucky",19897,22764,18222,4542
1,Total population,0500000US21183,21183,"Ohio County, Kentucky",18345,24869,12836,12033
1,Total population,0500000US21185,21185,"Oldham County, Kentucky",28408,37803,20715,17088
1,Total population,0500000US21187,21187,"Owen County, Kentucky",20430,24875,16951,7924
1,Total population,0500000US21189,21189,"Owsley County, Kentucky",11951,15304,10582,4722
1,Total population,0500000US21191,21191,"Pendleton County, Kentucky",22198,27196,16711,10485
1,Total population,0500000US21193,21193,"Perry County, Kentucky",18375,23532,13428,10104
1,Total population,0500000US21195,21195,"Pike County, Kentucky",19613,26619,13267,13352
1,Total population,0500000US21197,21197,"Powell County, Kentucky",17094,21676,12725,8951
1,Total population,0500000US21199,21199,"Pulaski County, Kentucky",17749,21978,13879,8099
1,Total population,0500000US21201,21201,"Robertson County, Kentucky",16778,20760,14726,6034
1,Total population,0500000US21203,21203,"Rockcastle County, Kentucky",16987,21278,13915,7363
1,Total population,0500000US21205,21205,"Rowan County, Kentucky",12726,16923,10591,6332
1,Total population,0500000US21207,21207,"Russell County, Kentucky",16130,20276,11961,8315
1,Total population,0500000US21209,21209,"Scott County, Kentucky",23913,31492,17297,14195
1,Total population,0500000US21211,21211,"Shelby County, Kentucky",23627,29028,18862,10166
1,Total population,0500000US21213,21213,"Simpson County, Kentucky",22303,28176,16590,11586
1,Total population,0500000US21215,21215,"Spencer County, Kentucky",23652,31723,18156,13567
1,Total population,0500000US21217,21217,"Taylor County, Kentucky",16837,21174,12386,8788
1,Total population,0500000US21219,21219,"Todd County, Kentucky",18901,24126,14388,9738
1,Total population,0500000US21221,21221,"Trigg County, Kentucky",21175,27271,16326,10945
1,Total population,0500000US21223,21223,"Trimble County, Kentucky",21564,27273,15247,12026
1,Total population,0500000US21225,21225,"Union County, Kentucky",18662,23698,14038,9660
1,Total population,0500000US21227,21227,"Warren County, Kentucky",18983,24040,14201,9839
1,Total population,0500000US21229,21229,"Washington County, Kentucky",20110,23486,15394,8092
1,Total population,0500000US21231,21231,"Wayne County, Kentucky",15718,19529,12331,7198
1,Total population,0500000US21233,21233,"Webster County, Kentucky",19352,26297,13347,12950
1,Total population,0500000US21235,21235,"Whitley County, Kentucky",15093,19701,11947,7754
1,Total population,0500000US21237,21237,"Wolfe County, Kentucky",16167,19344,12832,6512
1,Total population,0500000US21239,21239,"Woodford County, Kentucky",26024,32255,20940,11315
1,Total population,0500000US22001,22001,"Acadia Parish, Louisiana",17785,25382,12224,13158
1,Total population,0500000US22003,22003,"Allen Parish, Louisiana",19631,28047,13396,14651
1,Total population,0500000US22005,22005,"Ascension Parish, Louisiana",25965,35511,17181,18330
1,Total population,0500000US22007,22007,"Assumption Parish, Louisiana",20368,30443,12056,18387
1,Total population,0500000US22009,22009,"Avoyelles Parish, Louisiana",17170,22590,12348,10242
1,Total population,0500000US22011,22011,"Beauregard Parish, Louisiana",20665,28148,13222,14926
1,Total population,0500000US22013,22013,"Bienville Parish, Louisiana",17731,23616,13540,10076
1,Total population,0500000US22015,22015,"Bossier Parish, Louisiana",21761,27080,16662,10418
1,Total population,0500000US22017,22017,"Caddo Parish, Louisiana",19987,25144,15759,9385
1,Total population,0500000US22019,22019,"Calcasieu Parish, Louisiana",20729,29021,14335,14686
1,Total population,0500000US22021,22021,"Caldwell Parish, Louisiana",18407,24771,13078,11693
1,Total population,0500000US22023,22023,"Cameron Parish, Louisiana",19573,27264,10679,16585
1,Total population,0500000US22025,22025,"Catahoula Parish, Louisiana",16579,21447,11492,9955
1,Total population,0500000US22027,22027,"Claiborne Parish, Louisiana",17297,24042,13097,10945
1,Total population,0500000US22029,22029,"Concordia Parish, Louisiana",16873,21902,12728,9174
1,Total population,0500000US22031,22031,"De Soto Parish, Louisiana",19287,25593,13603,11990
1,Total population,0500000US22033,22033,"East Baton Rouge Parish, Louisiana",20759,27442,16022,11420
1,Total population,0500000US22035,22035,"East Carroll Parish, Louisiana",12856,16674,10698,5976
1,Total population,0500000US22037,22037,"East Feliciana Parish, Louisiana",19112,25068,15066,10002
1,Total population,0500000US22039,22039,"Evangeline Parish, Louisiana",16634,23841,12091,11750
1,Total population,0500000US22041,22041,"Franklin Parish, Louisiana",15590,21439,11189,10250
1,Total population,0500000US22043,22043,"Grant Parish, Louisiana",20786,26990,13975,13015
1,Total population,0500000US22045,22045,"Iberia Parish, Louisiana",18162,26462,11917,14545
1,Total population,0500000US22047,22047,"Iberville Parish, Louisiana",17805,25610,13404,12206
